fid,ID,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,birth year,gender
"16046","39701",2020/7/6 20:15,2020/7/6 21:04,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,Franklin St & Dupont St,40.73564,-73.95866,"1977","1"
"16047","39703",2020/7/6 20:15,2020/7/6 20:40,"3909",Madison St & Woodward Ave,40.70408,-73.90408,S 5 Pl & S 5 St,40.710451,-73.960876,"1999","1"
"16048","39705",2020/7/6 20:15,2020/7/6 20:22,"3145",E 84 St & Park Ave,40.77862688,-73.95772073,2 Ave & E 96 St,40.7839636,-73.9471673,"1990","1"
"16049","39710",2020/7/6 20:15,2020/7/6 20:19,"3075",Division Ave & Marcy Ave,40.70708701,-73.95796783,S 3 St & Bedford Ave,40.71260486,-73.96264403,"1990","1"
"16050","39712",2020/7/6 20:15,2020/7/6 20:34,"3175",W 70 St & Amsterdam Ave,40.77748046,-73.98288594,West End Ave & W 94 St,40.7941654,-73.974124,"1960","1"
"16051","39714",2020/7/6 20:15,2020/7/6 20:43,"3725",2 Ave & E 72 St,40.76876203,-73.95840794,Riverside Blvd & W 67 St,40.77750703,-73.98888588,"1995","2"
"16052","39716",2020/7/6 20:15,2020/7/6 20:17,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,W 84 St & Columbus Ave,40.78499979,-73.97283406,"1959","1"
"16053","39717",2020/7/6 20:15,2020/7/6 20:44,"3083",Bushwick Ave & Powers St,40.71247661,-73.94100005,Kent Ave & N 7 St,40.72036775,-73.96165073,"1996","2"
"16055","39720",2020/7/6 20:15,2020/7/6 20:42,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,W 37 St & 5 Ave,40.75038009,-73.98338988,"1996","2"
"16056","39722",2020/7/6 20:15,2020/7/6 20:17,"402",Broadway & E 22 St,40.7403432,-73.98955109,W 21 St & 6 Ave,40.74173969,-73.99415556,"1971","1"
"16057","39726",2020/7/6 20:15,2020/7/6 20:35,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,E 58 St & 3 Ave,40.76095756,-73.96724467,"1995","1"
"16058","39728",2020/7/6 20:15,2020/7/6 20:41,"3521",Lenox Ave & W 111 St,40.7987859,-73.9523,Columbus Ave & W 72 St,40.7770575,-73.97898475,"1969","0"
"16059","39729",2020/7/6 20:15,2020/7/6 20:18,"3360",Amsterdam Ave & W 79 St,40.7829391,-73.9786517,W 76 St & Columbus Ave,40.78018397,-73.97728533,"1992","1"
"16060","39732",2020/7/6 20:15,2020/7/6 20:20,"3167",Amsterdam Ave & W 73 St,40.77966809,-73.98093045,W 84 St & Broadway,40.7867947,-73.977112,"1993","1"
"16061","39733",2020/7/6 20:15,2020/7/6 20:18,"3738",Delancey St & Eldridge St,40.719383,-73.991479,Cleveland Pl & Spring St,40.72210379,-73.99724901,"1999","1"
"16062","39734",2020/7/6 20:15,2020/7/6 20:27,"307",Canal St & Rutgers St,40.71427487,-73.98990025,E 2 St & 2 Ave,40.72502876,-73.99069656,"2000","2"
"16063","39737",2020/7/6 20:15,2020/7/6 20:34,"416",Cumberland St & Lafayette Ave,40.68753406,-73.97265183,Kent Ave & S 11 St,40.70764494,-73.96841526,"1981","2"
"16064","39744",2020/7/6 20:15,2020/7/6 20:41,"3641",Broadway & W 25 St,40.74286877,-73.98918629,E 72 St & York Ave,40.76663814,-73.95348296,"1999","1"
"16065","39747",2020/7/6 20:16,2020/7/6 20:50,"3306",10 St & 7 Ave,40.6662078,-73.98199886,Prospect Park West & 8 St,40.66514682,-73.97637606,"1988","1"
"16066","39748",2020/7/6 20:16,2020/7/6 20:24,"3534",Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,Cathedral Pkwy & Broadway,40.804213,-73.96699104,"1988","2"
"16067","39751",2020/7/6 20:16,2020/7/6 20:31,"482",W 15 St & 7 Ave,40.73935542,-73.99931783,E 45 St & 3 Ave,40.75255434,-73.97282625,"1980","2"
"16069","39753",2020/7/6 20:16,2020/7/6 20:27,"3440",Fulton St & Adams St,40.69241829,-73.98949474,Front St & Washington St,40.70255088,-73.98940236,"1969","0"
"16070","39754",2020/7/6 20:16,2020/7/6 20:24,"3572",34 Ave & 38 St,40.756913,-73.921631,31 St & Newtown Ave,40.76754878,-73.92093346,"1986","2"
"16072","39759",2020/7/6 20:16,2020/7/6 20:41,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,Green St & McGuinness Blvd,40.73396,-73.95204,"1994","1"
"16073","39760",2020/7/6 20:16,2020/7/6 20:19,"417",Barclay St & Church St,40.71291224,-74.01020234,Murray St & Greenwich St,40.71485151,-74.01122332,"1982","1"
"16074","39762",2020/7/6 20:16,2020/7/6 20:26,"3318",2 Ave & E 96 St,40.7839636,-73.9471673,1 Ave & E 78 St,40.77140426,-73.9535166,"1991","2"
"16075","39763",2020/7/6 20:16,2020/7/6 20:27,"3440",Fulton St & Adams St,40.69241829,-73.98949474,Front St & Washington St,40.70255088,-73.98940236,"1969","0"
"16076","39765",2020/7/6 20:16,2020/7/6 20:49,"3159",W 67 St & Broadway,40.77492513,-73.98266566,E 2 St & Avenue B,40.72217444,-73.98368779,"1982","2"
"16077","39766",2020/7/6 20:16,2020/7/6 20:41,"3725",2 Ave & E 72 St,40.76876203,-73.95840794,Riverside Blvd & W 67 St,40.77750703,-73.98888588,"1969","0"
"16078","39771",2020/7/6 20:16,2020/7/6 20:22,"435",W 21 St & 6 Ave,40.74173969,-73.99415556,W 26 St & 8 Ave,40.74734825,-73.99723551,"1983","1"
"16079","39772",2020/7/6 20:16,2020/7/6 20:54,"3042",Fulton St & Utica Ave,40.6794268,-73.9298911,3 St & Prospect Park West,40.668132,-73.97363831,"1993","2"
"16080","39773",2020/7/6 20:16,2020/7/6 20:19,"116",W 17 St & 8 Ave,40.74177603,-74.00149746,W 22 St & 8 Ave,40.74475148,-73.99915362,"1993","1"
"16081","39774",2020/7/6 20:16,2020/7/6 21:07,"3809",W 55 St & 6 Ave,40.763189,-73.978434,Queens Plaza North & Crescent St,40.75110165,-73.94073717,"1983","2"
"16082","39776",2020/7/6 20:16,2020/7/6 20:49,"3593",31 St & Broadway,40.761584,-73.925921,28 Ave & 44 St,40.76408932,-73.91065121,"1989","2"
"16083","39777",2020/7/6 20:16,2020/7/6 20:27,"447",8 Ave & W 52 St,40.76370739,-73.9851615,1 Ave & E 62 St,40.7612274,-73.96094022,"1969","0"
"16084","39778",2020/7/6 20:16,2020/7/6 20:22,"3998",W 135 St & Lenox Terrace Pl,40.813619,-73.939336,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,"1988","1"
"16085","39779",2020/7/6 20:16,2020/7/6 20:34,"3630",Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,W 100 St & Broadway,40.7973721,-73.97041192,"1973","1"
"16086","39780",2020/7/6 20:16,2020/7/6 20:19,"497",E 17 St & Broadway,40.73704984,-73.99009296,Broadway & E 14 St,40.73454567,-73.99074142,"1984","0"
"16087","39781",2020/7/6 20:16,2020/7/6 20:50,"490",8 Ave & W 33 St,40.751551,-73.993934,5 Ave & W 131 St,40.81014,-73.93973,"1957","1"
"16088","39782",2020/7/6 20:16,2020/7/6 20:58,"304",Broadway & Battery Pl,40.70463334,-74.01361706,West St & Liberty St,40.711444,-74.014847,"1975","1"
"16090","39784",2020/7/6 20:16,2020/7/6 20:58,"505",6 Ave & W 33 St,40.74901271,-73.98848395,35 St & 34 Ave,40.7580583,-73.9242751,"1986","2"
"16091","39785",2020/7/6 20:16,2020/7/6 20:28,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,North Moore St & Greenwich St,40.72019521,-74.01030064,"1985","2"
"16092","39786",2020/7/6 20:16,2020/7/6 20:21,"312",Allen St & Stanton St,40.722055,-73.989111,E 5 St & Avenue C,40.72299208,-73.97995466,"1969","0"
"16094","39788",2020/7/6 20:17,2020/7/6 20:28,"3131",E 68 St & 3 Ave,40.7671284,-73.96224618,E 47 St & Park Ave,40.75510267,-73.97498696,"1990","2"
"16095","39789",2020/7/6 20:17,2020/7/6 20:49,"3593",31 St & Broadway,40.761584,-73.925921,28 Ave & 44 St,40.76408932,-73.91065121,"1977","1"
"16096","39790",2020/7/6 20:17,2020/7/6 20:29,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,North Moore St & Greenwich St,40.72019521,-74.01030064,"1976","1"
"16097","39796",2020/7/6 20:17,2020/7/6 20:37,"499",Broadway & W 60 St,40.76915505,-73.98191841,Amsterdam Ave & W 125 St,40.813358,-73.956461,"1990","1"
"16098","39798",2020/7/6 20:17,2020/7/6 20:25,"3934",St Nicholas Ave & E 134 St,40.816234,-73.948222,12 Ave & W 125 St,40.818299,-73.960405,"1985","2"
"16099","39802",2020/7/6 20:17,2020/7/6 21:47,"305",E 58 St & 3 Ave,40.76095756,-73.96724467,Pleasant Ave & E 116 St,40.7949879,-73.9333349,"1998","1"
"16100","39806",2020/7/6 20:17,2020/7/6 20:21,"3890",Grove St & Broadway,40.69047,-73.923511,Broadway & Madison St,40.68822,-73.91966,"1995","1"
"16101","39807",2020/7/6 20:17,2020/7/6 20:53,"437",Macon St & Nostrand Ave,40.68098339,-73.95004798,Hancock St & Bedford Ave,40.68216564,-73.95399026,"1991","1"
"16102","39809",2020/7/6 20:17,2020/7/6 20:46,"3134",3 Ave & E 62 St,40.76312584,-73.96526895,Central Park S & 6 Ave,40.76590936,-73.97634151,"1981","1"
"16103","39812",2020/7/6 20:17,2020/7/6 20:19,"3812",University Pl & E 14 St,40.734814,-73.992085,W 15 St & 6 Ave,40.73804614,-73.99642959,"1961","1"
"16104","39814",2020/7/6 20:17,2020/7/6 20:20,"3905",4 Ave & E 12 St,40.732647,-73.99011,University Pl & E 8 St,40.73143724,-73.99490342,"1988","1"
"16105","39815",2020/7/6 20:17,2020/7/6 20:20,"323",Lawrence St & Willoughby St,40.69236178,-73.98631746,Johnson St & Gold St,40.69474881,-73.98362464,"1977","1"
"16106","39817",2020/7/6 20:17,2020/7/6 20:26,"3707",Lexington Ave & E 26 St,40.741459,-73.983293,11 Ave & W 27 St,40.751396,-74.005226,"1979","1"
"16107","39818",2020/7/6 20:17,2020/7/6 20:25,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Murray St & Greenwich St,40.71485151,-74.01122332,"1977","2"
"16108","39820",2020/7/6 20:17,2020/7/6 20:23,"456",E 53 St & Madison Ave,40.7597108,-73.97402311,Broadway & W 56 St,40.7652654,-73.98192338,"1988","2"
"16109","39825",2020/7/6 20:17,2020/7/6 20:34,"3463",E 16 St & Irving Pl,40.73536706,-73.98797393,Maiden Ln & Pearl St,40.70706456,-74.00731853,"1990","1"
"16110","39826",2020/7/6 20:17,2020/7/6 20:34,"3630",Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,Central Park West & W 72 St,40.77579377,-73.97620574,"1987","2"
"16111","39827",2020/7/6 20:17,2020/7/6 20:32,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,"1969","2"
"16112","39830",2020/7/6 20:17,2020/7/6 21:03,"319",Fulton St & Broadway,40.711066,-74.009447,Columbus Ave & W 95 St,40.7919557,-73.968087,"1990","1"
"16113","39833",2020/7/6 20:17,2020/7/6 20:27,"403",E 2 St & 2 Ave,40.72502876,-73.99069656,Cherry St,40.71219906,-73.97948148,"2002","1"
"16114","39837",2020/7/6 20:17,2020/7/6 20:48,"3168",Central Park West & W 85 St (old),40.78472675,-73.96961715,W 24 St & 7 Ave,40.74487634,-73.99529885,"1980","2"
"16115","39839",2020/7/6 20:17,2020/7/6 20:30,"442",W 27 St & 7 Ave,40.746647,-73.993915,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,"1986","1"
"16116","39842",2020/7/6 20:17,2020/7/6 20:20,"293",Lafayette St & E 8 St,40.73020661,-73.99102628,St Marks Pl & 1 Ave,40.72779126,-73.98564945,"1978","1"
"16117","39844",2020/7/6 20:17,2020/7/6 20:28,"474",5 Ave & E 29 St,40.7451677,-73.98683077,1 Ave & E 44 St,40.75001986,-73.96905301,"1985","2"
"16119","39850",2020/7/6 20:17,2020/7/6 21:15,"3287",W 87 St & West End Ave,40.789622,-73.97757,W 92 St & Broadway,40.7921,-73.9739,"1973","0"
"16120","39852",2020/7/6 20:18,2020/7/6 20:50,"3306",10 St & 7 Ave,40.6662078,-73.98199886,Prospect Park West & 8 St,40.66514682,-73.97637606,"1969","0"
"16121","39856",2020/7/6 20:18,2020/7/6 20:24,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Watts St & Greenwich St,40.72405549,-74.00965965,"1989","2"
"16122","39859",2020/7/6 20:18,2020/7/6 20:24,"3175",W 70 St & Amsterdam Ave,40.77748046,-73.98288594,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,"1991","2"
"16123","39861",2020/7/6 20:18,2020/7/6 20:31,"3242",Schermerhorn St & Court St,40.69102926,-73.99183363,Old Fulton St,40.70277159,-73.99383605,"1987","1"
"16124","39864",2020/7/6 20:18,2020/7/6 20:23,"486",Broadway & W 29 St,40.7462009,-73.98855723,9 Ave & W 28 St,40.74937024,-73.99923384,"1977","2"
"16125","39865",2020/7/6 20:18,2020/7/6 20:40,"3409",Bergen St & Smith St,40.6867443,-73.99063168,Coffey St & Conover St,40.677236,-74.015665,"1977","2"
"16126","39868",2020/7/6 20:18,2020/7/6 20:24,"446",W 24 St & 7 Ave,40.74487634,-73.99529885,10 Ave & W 28 St,40.75066386,-74.00176802,"1991","2"
"16127","39873",2020/7/6 20:18,2020/7/6 20:33,"3686",Gansevoort St & Hudson St,40.7394482,-74.00507033,Rivington St & Ridge St,40.71850211,-73.98329859,"1971","1"
"16128","39874",2020/7/6 20:18,2020/7/6 20:35,"3255",8 Ave & W 31 St,40.75058535,-73.99468482,E 17 St & Broadway,40.73704984,-73.99009296,"2000","1"
"16129","39875",2020/7/6 20:18,2020/7/6 20:21,"3083",Bushwick Ave & Powers St,40.71247661,-73.94100005,Graham Ave & Conselyea St,40.715143,-73.944507,"1984","1"
"16130","39876",2020/7/6 20:18,2020/7/6 20:31,"3360",Amsterdam Ave & W 79 St,40.7829391,-73.9786517,9 Ave & W 45 St,40.76019252,-73.9912551,"1990","1"
"16131","39885",2020/7/6 20:18,2020/7/6 20:24,"249",Harrison St & Hudson St,40.71870987,-74.0090009,Christopher St & Greenwich St,40.73291553,-74.00711384,"1967","1"
"16132","39891",2020/7/6 20:18,2020/7/6 20:38,"312",Allen St & Stanton St,40.722055,-73.989111,E 51 St & 1 Ave,40.75455731,-73.96592976,"1986","1"
"16133","39895",2020/7/6 20:18,2020/7/6 20:27,"3790",Henry St & Middagh St,40.7003,-73.991581,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,"1997","2"
"16134","39896",2020/7/6 20:18,2020/7/6 21:21,"3583",Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,14 St & 5 Ave,40.666287,-73.98895053,"1994","2"
"16135","39897",2020/7/6 20:18,2020/7/6 20:31,"3242",Schermerhorn St & Court St,40.69102926,-73.99183363,Old Fulton St,40.70277159,-73.99383605,"1983","1"
"16136","39904",2020/7/6 20:18,2020/7/6 20:47,"435",W 21 St & 6 Ave,40.74173969,-73.99415556,Broadway & E 22 St,40.7403432,-73.98955109,"1971","1"
"16137","39907",2020/7/6 20:18,2020/7/6 20:25,"3357",W 106 St & Amsterdam Ave,40.8008363,-73.96644925,West End Ave & W 94 St,40.7941654,-73.974124,"1977","2"
"16138","39909",2020/7/6 20:18,2020/7/6 20:29,"252",MacDougal St & Washington Sq,40.73226398,-73.99852205,E 11 St & 1 Ave,40.72953837,-73.98426726,"1970","1"
"16139","39910",2020/7/6 20:18,2020/7/6 20:51,"195",Liberty St & Broadway,40.70905623,-74.01043382,Fulton St & Broadway,40.711066,-74.009447,"1982","2"
"16140","39911",2020/7/6 20:18,2020/7/6 20:45,"437",Macon St & Nostrand Ave,40.68098339,-73.95004798,Irving Ave & DeKalb Ave,40.7027,-73.92095,"1969","0"
"16141","39912",2020/7/6 20:18,2020/7/6 21:05,"3746",6 Ave & Broome St,40.72430832,-74.00473036,Stockholm St & Wilson Ave,40.699304,-73.923044,"1991","1"
"16142","39917",2020/7/6 20:19,2020/7/6 20:21,"529",W 42 St & 8 Ave,40.7575699,-73.99098507,W 42 St & Dyer Ave,40.75898481,-73.99379969,"1987","1"
"16143","39923",2020/7/6 20:19,2020/7/6 20:31,"3728",Pierrepont St & Monroe Pl,40.69535693,-73.99344027,Dean St & 4 Ave,40.68312489,-73.97895137,"1988","2"
"16144","39924",2020/7/6 20:19,2020/7/6 20:44,"3177",W 84 St & Broadway,40.7867947,-73.977112,2 Ave & E 125 St,40.802554,-73.933509,"1972","1"
"16145","39925",2020/7/6 20:19,2020/7/6 20:24,"3295",Central Park W & W 96 St,40.79127,-73.964839,W 100 St & Broadway,40.7973721,-73.97041192,"1990","1"
"16146","39926",2020/7/6 20:19,2020/7/6 20:35,"3738",Delancey St & Eldridge St,40.719383,-73.991479,Broadway & Battery Pl,40.70463334,-74.01361706,"1991","2"
"16147","39931",2020/7/6 20:19,2020/7/6 20:42,"3967",W 146 St & Broadway,40.826969,-73.949738,Morningside Ave & W 123 St,40.81,-73.9551508,"1983","2"
"16148","39934",2020/7/6 20:19,2020/7/6 20:27,"3175",W 70 St & Amsterdam Ave,40.77748046,-73.98288594,Broadway & W 60 St,40.76915505,-73.98191841,"1987","1"
"16149","39935",2020/7/6 20:19,2020/7/6 20:28,"3175",W 70 St & Amsterdam Ave,40.77748046,-73.98288594,Broadway & W 60 St,40.76915505,-73.98191841,"1969","0"
"16150","39938",2020/7/6 20:19,2020/7/6 20:38,"3154",E 77 St & 3 Ave,40.77314236,-73.95856158,E 116 St & 2 Ave,40.796879,-73.937261,"1999","1"
"16151","39939",2020/7/6 20:19,2020/7/6 20:22,"275",Washington Ave & Greene Ave,40.68650065,-73.96563307,Cambridge Pl & Gates Ave,40.68488,-73.96304,"1985","1"
"16152","39940",2020/7/6 20:19,2020/7/6 21:00,"3435",Grand St & Elizabeth St,40.718822,-73.99596,11 Ave & W 27 St,40.751396,-74.005226,"1968","2"
"16153","39941",2020/7/6 20:19,2020/7/6 20:49,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,12 Ave & W 40 St,40.76087502,-74.00277668,"1957","1"
"16154","39947",2020/7/6 20:19,2020/7/6 20:49,"3042",Fulton St & Utica Ave,40.6794268,-73.9298911,Greene Ave & Nostrand Ave,40.6883337,-73.950916,"1989","2"
"16156","39950",2020/7/6 20:19,2020/7/6 20:26,"484",W 44 St & 5 Ave,40.75500254,-73.98014437,W 55 St & 6 Ave,40.763189,-73.978434,"1990","1"
"16157","39951",2020/7/6 20:19,2020/7/6 20:26,"265",Stanton St & Chrystie St,40.72229346,-73.99147535,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,"1981","1"
"16158","39953",2020/7/6 20:19,2020/7/6 20:49,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,12 Ave & W 40 St,40.76087502,-74.00277668,"1962","2"
"16159","39954",2020/7/6 20:19,2020/7/6 20:48,"477",W 41 St & 8 Ave,40.75640548,-73.9900262,Bayard St & Baxter St,40.71602118,-73.99974372,"1970","1"
"16160","39957",2020/7/6 20:19,2020/7/6 20:27,"3790",Henry St & Middagh St,40.7003,-73.991581,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,"1969","0"
"16161","39959",2020/7/6 20:19,2020/7/6 20:23,"534",Water - Whitehall Plaza,40.70255065,-74.0127234,Pearl St & Hanover Square,40.7047177,-74.00926027,"1960","2"
"16162","39961",2020/7/6 20:19,2020/7/6 20:30,"281",Grand Army Plaza & Central Park S,40.7643971,-73.97371465,1 Ave & E 68 St,40.76500525,-73.95818491,"1978","2"
"16163","39963",2020/7/6 20:19,2020/7/6 20:26,"484",W 44 St & 5 Ave,40.75500254,-73.98014437,W 55 St & 6 Ave,40.763189,-73.978434,"1969","0"
"16164","39964",2020/7/6 20:19,2020/7/6 20:34,"3891",Irving Ave & Palmetto St,40.698,-73.9127,Broadway & Madison St,40.68822,-73.91966,"1984","1"
"16165","39972",2020/7/6 20:20,2020/7/6 20:48,"453",W 22 St & 8 Ave,40.74475148,-73.99915362,Bus Slip & State St,40.701907,-74.013942,"1992","2"
"16166","39973",2020/7/6 20:20,2020/7/6 20:39,"250",Lafayette St & Jersey St,40.72456089,-73.99565293,2 Ave & E 72 St,40.76876203,-73.95840794,"1989","1"
"16167","39974",2020/7/6 20:20,2020/7/6 20:56,"3707",Lexington Ave & E 26 St,40.741459,-73.983293,E 20 St & Park Ave,40.73827428,-73.98751968,"1986","1"
"16168","39976",2020/7/6 20:20,2020/7/6 20:44,"3885",Onderdonk Ave & Gates Ave,40.70413,-73.90737,Park Pl & Franklin Ave,40.6741806,-73.9564947,"1993","1"
"16169","39981",2020/7/6 20:20,2020/7/6 21:28,"362",Broadway & W 37 St,40.75172632,-73.98753523,Kent Ave & S 11 St,40.70764494,-73.96841526,"1974","2"
"16170","39983",2020/7/6 20:20,2020/7/6 20:34,"3891",Irving Ave & Palmetto St,40.698,-73.9127,Broadway & Madison St,40.68822,-73.91966,"1990","2"
"16171","39985",2020/7/6 20:20,2020/7/6 20:36,"3295",Central Park W & W 96 St,40.79127,-73.964839,W 87 St & West End Ave,40.789622,-73.97757,"1996","1"
"16172","39987",2020/7/6 20:20,2020/7/6 20:44,"466",W 25 St & 6 Ave,40.74395411,-73.99144871,E 81 St & 2 Ave,40.77477945,-73.95427465,"1993","2"
"16173","39991",2020/7/6 20:20,2020/7/6 20:22,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,E 11 St & Avenue B,40.72746421,-73.97950418,"1978","1"
"16174","39992",2020/7/6 20:20,2020/7/6 20:23,"284",Greenwich Ave & 8 Ave,40.73901691,-74.00263761,W 16 St & The High Line,40.74334935,-74.00681753,"1979","1"
"16175","39994",2020/7/6 20:20,2020/7/6 21:13,"3711",E 13 St & Avenue A,40.72966729,-73.98067966,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,"1969","0"
"16176","39995",2020/7/6 20:20,2020/7/6 20:29,"3599",Franklin Ave & Empire Blvd,40.66314,-73.9605695,Lincoln Pl & Classon Ave,40.6721683,-73.9609,"1984","2"
"16178","39998",2020/7/6 20:20,2020/7/6 20:30,"472",E 32 St & Park Ave,40.7457121,-73.98194829,W 41 St & 8 Ave,40.75640548,-73.9900262,"1983","1"
"16179","39999",2020/7/6 20:20,2020/7/6 20:26,"3263",Cooper Square & Astor Pl,40.72951496,-73.9907527,E 4 St & 2 Ave,40.7262807,-73.98978041,"1962","2"
"16180","40006",2020/7/6 20:20,2020/7/6 20:26,"3154",E 77 St & 3 Ave,40.77314236,-73.95856158,E 65 St & 2 Ave,40.76471852,-73.9622207,"1979","1"
"16181","40008",2020/7/6 20:20,2020/7/6 21:13,"3831",Broadway & Hancock St,40.68663,-73.9168,Halsey St & Broadway,40.68565,-73.91564,"1974","1"
"16182","40011",2020/7/6 20:20,2020/7/6 20:24,"529",W 42 St & 8 Ave,40.7575699,-73.99098507,W 43 St & 10 Ave,40.76009437,-73.99461843,"1995","2"
"16183","40017",2020/7/6 20:20,2020/7/6 20:24,"3042",Fulton St & Utica Ave,40.6794268,-73.9298911,Lewis Ave & Decatur St,40.6814598,-73.934903,"1988","1"
"16184","40019",2020/7/6 20:20,2020/7/6 20:36,"503",E 20 St & Park Ave,40.73827428,-73.98751968,E 51 St & 1 Ave,40.75455731,-73.96592976,"1997","1"
"16185","40020",2020/7/6 20:20,2020/7/6 20:27,"3429",Hanson Pl & Ashland Pl,40.68506807,-73.9779076,Washington Park,40.6917823,-73.9737299,"1982","2"
"16187","40025",2020/7/6 20:20,2020/7/6 20:39,"3129",Queens Plaza North & Crescent St,40.75110165,-73.94073717,31 St & 23 Ave,40.7747878,-73.9125551,"1992","1"
"16188","40026",2020/7/6 20:20,2020/7/6 20:35,"497",E 17 St & Broadway,40.73704984,-73.99009296,W 38 St & 8 Ave,40.75466591,-73.99138152,"1994","2"
"16189","40027",2020/7/6 20:20,2020/7/6 20:26,"3812",University Pl & E 14 St,40.734814,-73.992085,St Marks Pl & 1 Ave,40.72779126,-73.98564945,"1999","2"
"16190","40030",2020/7/6 20:20,2020/7/6 20:36,"3295",Central Park W & W 96 St,40.79127,-73.964839,W 87 St & West End Ave,40.789622,-73.97757,"1996","1"
"16191","40033",2020/7/6 20:20,2020/7/6 20:46,"3093",N 6 St & Bedford Ave,40.71745169,-73.95850939,Bedford Ave & Bergen St,40.676368,-73.952918,"1993","2"
"16192","40034",2020/7/6 20:20,2020/7/6 20:29,"3745",36 Ave & 31 St,40.75651273,-73.92957486,36 Ave & 10 St,40.7614376,-73.9411265,"1989","2"
"16193","40036",2020/7/6 20:20,2020/7/6 20:32,"79",Franklin St & W Broadway,40.71911552,-74.00666661,Cleveland Pl & Spring St,40.72210379,-73.99724901,"1989","1"
